Kale and Bean Tuscan Soup,,,
20,2 cup serving,,
number,unit,ingredient,notes
6,cup,chopped onion,
8,piece,celery,chopped
6,piece,carrot,chopped
4,tsp,salt,
4,tsp,dried thyme,
1,tsp,red pepper flake,
16,clove,garlic,chopped
16,cup,vegetable broth,
14,piece,potato,diced
56,ounce,crushed tomato,canned
4,can,kidney bean,15oz can
4,can,cannelini bean,15oz can
1,cup,basil,chopped
4,bunch,kale,chopped
