Chimi Bowl Base
24.0,
ingredient,number,notes
cauliflower,8.0 head,large
olive oil,217.7 gram,
smoked paprika,10.7 gram,
black pepper,2.0 teaspoon,
salt,4.0 teaspoon,
lemon,4.0 piece,juiced
,,
spinach,3401.9 gram,
garlic,72.0 clove,chopped
salt,,
pepper,,
lemon,4.0 piece,juiced
