Creamy Roasted Red Pepper Pasta
27.0,
ingredient,number,notes
pasta,4082.3 gram,
,nan nan,
spinach,1275.7 gram,fresh
,nan nan,
pepper,27.0 piece,roasted
cashew,1350.0 gram,soaked
garlic,54.0 clove,
vegetable broth,3456.0 gram,
lemon juice,0.75 cup,
salt,0.25 cup 2.0 tablespoon,
pepper,21.0 gram,
,nan nan,
basil,198.0 gram,chopped
