Pickled Corn
60.0,
ingredient,number,notes
corn,3272.7 gram,drained
jalapeno,30.0 piece,seeded
,,
rice vinegar,6202.4 gram,boiled
water,3548.8 gram,boiled
sugar,2016.0 gram,boiled
salt,1.75 cup 2.0 tablespoon,boiled
