Chimi Bowl Base
40.0,
ingredient,number,notes
cauliflower,13.3 head,large
olive oil,362.8 gram,
smoked paprika,17.8 gram,
black pepper,3.3 teaspoon,
salt,2.2 tablespoon,
lemon,6.7 piece,juiced
,,
spinach,5669.9 gram,
garlic,120.0 clove,chopped
salt,,
pepper,,
lemon,6.7 piece,juiced

