Granola,,,
6,100g bags,,
number,unit,ingredient,notes
180,gram,oatmeal,
60,gram,pumpkin seed,
65,gram,almond,chopped
60,gram,walnut,chopped
50,gram,shredded coconut,
8,gram,cinnamon,
,,,
113,gram,maple syrup,
80,gram,almond butter,
4,gram,vanilla,
,,,
50,gram,dried cherry,
57,gram,chocolate chip,
